,index,user_id,created_at,text,state,county
156866,449,31330384,9/3/2017,yes those be fermenters behind me we be at eurekaheights for the hopefromtheheights harvey,Texas,Harris County
156872,456,106148461,9/3/2017,know there lot of pain and suffer go on in the aftermath of harvey so want to,Texas,Jasper County
156911,505,126933196,9/3/2017,return hurricane stuff now 35 richer the woodland texas,Texas,Montgomery County
156924,526,841238222,9/3/2017,los drone tuvieron una labor especial en houston no mostraron la destrucci de harvey,Texas,Harris County
156944,552,201089673,9/3/2017,the ceo church feed people on the street help support hurricane victim by go to,Texas,Harris County
156973,588,405598958,9/3/2017,today sermon testimony of god after the storm,Texas,Montgomery County
156983,603,386180604,9/3/2017,houstonstrong texasstrong hurricaneharvey downbutnotout thankyou,Texas,Lee County
157014,648,563145717,9/3/2017,the mark the location of where jfk be shoot and the window where lee harvey oswald,Texas,Dallas County
157170,846,{'$numberLong': '3111758371'},9/3/2017,houston chronicle cite editorial mention willow waterhole in context of rebuild after harvey,Texas,Harris County
157184,865,18378520,9/3/2017,harvey get lil bite up here in austin but not quite enough to skip,Texas,Travis County
157392,273,{'$numberLong': '3002840755'},9/3/2017,texasstrong support your neighbor and be kind to each other this next year be go to,Texas,Travis County
157424,311,79817596,9/3/2017,prayer america texas montana california oregon fire flood hurricane god godbless,Texas,Victoria County
157463,367,{'$numberLong': '2225847960'},9/3/2017,after week of dredge through harvey nastiest of nasty water it be time for,Texas,Harris County
157505,429,58624342,9/3/2017,one new york firefighter help in harvey relief get taste of texas original whataburger,Texas,Dallas County
157510,434,{'$numberLong': '4051699277'},9/3/2017,this be day of texas hurricane harvey turn tropical storm harvey hit texas and,Texas,Harris County
157512,437,{'$numberLong': '4051699277'},9/3/2017,this be day of texas hurricane harvey then turn tropical storm harvey hit texas and,Texas,Galveston County
157686,661,70913870,9/3/2017,foundgas gasshortage 1st time buy regular thatsalltheyhad whatamission harvey,Texas,Dallas County
157695,673,{'$numberLong': '880669880491626497'},9/3/2017,we be with you houston prayforhouston harvey houston love hope feel cannabisfamily,Texas,Harris County
158358,678,15298979,8/22/2017,remnant of harvey may spell trouble for the houston area this weekend be,Texas,Harris County
158542,13,511576123,9/3/2017,this guy be houstonstrong texasstrong be trooper while mommy and daddy help out back home,Texas,Harris County
158556,31,45937074,9/3/2017,powerful time of post harvey worship with the billygraham chaplain this morning,Texas,Harris County
158596,84,38755797,9/3/2017,it time to sail with miss liberty port just open day ago due to harvey and this,Texas,Galveston County
158681,195,771788562,9/3/2017,todossomoshouston houston tx harvey union fuerza monterrey usa mexico tv news,Texas,Harris County
